beyondcitation,__£.@fredgibbs Visualizations like photography: signified by what is seen &amp; not seen. #aha2015 #s289 - Deirdre...__Ñ http://sfy.co/pwoJ»_
triplingual,#asch32 #AHA2015 Weisenfeld: Work with groups projecting intertwined religio-racial identity diff__Òt from dominant AA-Xian stream.
monicalmercado,".@JLWeisenfeld working on religion & black racial identity in urban north, incl. Father Divine, maps she'll talk about here #AHA2015 #asch32"
KathrynTomasek,Bummed that I missed .@fredgibbs 's 3d most important point #AHA2015 #s289 (don't type fast enough)
GuyEmersonMount,The ghosts of respectability politics and cultural deprivation theory continue to loom large in #Ferguson. #FergusonAHA #aha2015
triplingual,#asch32 #AHA2015 Weisenfeld: Work includes looking at identity self-fashioning.
monicalmercado,MT @triplingual: #asch32 #AHA2015 @JLWeisenfeld: groups projecting intertwined religio-racial identity diff__Òt from dominant AA-Xian stream.
ColdWarScience,"The question of revisions: it is said that @DavidEbershoff writes ""smashing"" editorial letters. #AHA2015 #s294"
AneliseHShrout,"__£Visualization is an ongoing, recursive effort__Ñ - an active verb - .@fredgibbs #s289 #AHA2015"
kalanicraig,".@MickiKaufman reminds that this is an ongoing iterative process. ""Visualize"" as a verb, not ""visualizations"" as noun. #AHA2015 #s289"
triplingual,#asch32 #AHA2015 Weisenfeld: How did did group sense of religio-racial peoplehood work on their approach to urban environment?
defjoy,.@MickiKaufman visualization is an ongoing iterative recursive effort.  VISUALIZE!! #aha2015 #s289
KathrynTomasek,.@MickiKaufman visualization is ongoing iterative act; think of the verb; what do I want to visualize? #AHA2015 #s289
kos2,http://bit.ly/1DaPPxJ»_ - home page #s289 #AHA2015
BenjaminEPark,Listening to @vcmitchelljr rhapsodize on silences and the African American intellectual tradition. #AHA2015
ColdWarScience,"Thankless tasks: editing Normal Mailer who, apparently, couldn't stand flattering preambles. @DavidEbershoff #AHA2015 #s294"
MaeveKane,Hill and aud: broad us surv and letting go of focus on content coverage allows for skill development #s295 #AHA2015 (1/2)
triplingual,"#asch32 #AHA2015 @JLWeisenfeld Father Divine__Òs group called the Peace Mission. He was God, himself, in this movt."
GuyEmersonMount,Should the use of sociological statistics by Gulliani and the #NYPD cause us to be skeptical of the discipline itself? #FergusonAHA #AHA2015
adamarenson,(Spelling fixed) RT @ColdWarScience: The link for that McPhee piece on structure. #AHA2015 #s294 http://www.newyorker.com/magazine/2013/01/14/structure»___™
KathrynTomasek,.@fredgibbs basic design questions should be part of history methods--do visualizations #AHA2015 #s289
nolauren,Visualize vs What kind of visualizations can I make? Call for former by @MickiKaufman #AHA2015 #s289
triplingual,"#asch32 #AHA2015 @JLWeisenfeld Promised eternal salvation and health in this world if followers who set aside previous mentality, incl race."
ColdWarScience,"And other authors are, shall we say, more prickly. @DavidEbershoff #s294 #AHA2015"
profwernimont,#AHA2015 RT @samplereality: @kmapesy @profwernimont @seth_denbo And @AneliseHShrout put together another (DH) list: http://www.anelisehshrout.com/digital-history-at-aha2015/»___™
KathrynTomasek,"Fail better, folks. #AHA2015 #s289"
triplingual,"#asch32 #AHA2015 @JLWeisenfeld Wide geographic reach, Harlem was HQ."
triplingual,"#asch32 #AHA2015 @JLWeisenfeld Disclaiming ability in mapping, s/o to @lincolnmullen for encouragement. Proclaiming love of census."
KingsleySteph,#s289 #aha2015 @ProfessMoravec likes to match aesthetics of the visualization with the content of the research.
MaeveKane,Hill and aud: broad surv gives Ss sense of range and importance of major advertises other courses as topics catch interest #s295 #AHA2015
kalanicraig,"Panelists suggest @manovich http://Flowingdata.com»_ @scott_bot, Geospatial Historian, Tufte, Drucker & active practice #AHA2015 #s289"
triplingual,"#asch32 #AHA2015 @JLWeisenfeld Combed 1940 edition, in tandem with Peace Mission records, which are thin."
monicalmercado,". @JLWeisenfeld counted down the days until 1940 census data available, and then combed through upper Manhattan #AHA2015 #asch32"
KathrynTomasek,"@profwernimont Did you get response to Q about list OS digital sessions #AHA2015? I know answer is yes, but can't find right now."
GuyEmersonMount,I reject the idea that #MikeBrown's murder might be a 'good thing' because it makes historians relevant to the public. #aha2015 #FergusonAHA
triplingual,"#asch32 #AHA2015 @JLWeisenfeld 1940 census also asked abt 1935 residence, so yay."
triplingual,"#asch32 #AHA2015 @JLWeisenfeld Erred on the side of caution, risking undercounting mvt members."
gretchjenn,__£@myHNN: #aha2015 Ferguson session starting. Has its own hashtag. #fergusonaha__Ñ See also #MuseumsrespondtoFerguson
triplingual,#asch32 #AHA2015 @JLWeisenfeld Collab with GIS librarian. [Yay librarians!]
ColdWarScience,Great ? from floor: how do authors handle the all-too-common problem of changing editors in house? Agents can help. #AHA2015 #s294
KathrynTomasek,.@benmschmidt urges distinguishing cartography from other visualizations; also references Q of infographics #AHA2015 #s289
monicalmercado,"Love this census list: @JLWeisenfeld found Peace Mission mvt residences in NY, identifying by names ""Love"" ""Light"" ""Truth""  #AHA2015 #asch32"
kalanicraig,.@benmschmidt reminds us that there are diff vis categories (cartography/infographics); says Excel 4 vis is still useful #AHA2015 #s289
triplingual,#asch32 #AHA2015 @JLWeisenfeld Why was the residential clustering (buying and renting) possible?
triplingual,"#asch32 #AHA2015 @JLWeisenfeld Good for their payments, but loud celebrants."
monicalmercado,Another shoutout to librarians - along w/ graduate assistant helped @JLWeisenfeld plot Peace Mission members' residences #AHA2015 #asch32
ColdWarScience,"Another good ? from floor: please explain phenomenon of giant, long trade books, when UPs increasingly say 120K max? #AHA2015 #s294"
aaronbbae,"@DesireeAnnis , @mattjgarcia68 is showing off your Storify stories at #AHA2015"
monicalmercado,"Intentional communities, creating a kingdom of God in Harlem: it's amazing to see this kind of religious movement mapped. #AHA2015 #asch32"
ColdWarScience,(My own pet theory on this ? Is that trade books assumed to be interesting; UP books are assumed to be dull.) #AHA2015 #s294
triplingual,#asch32 #AHA2015 @JLWeisenfeld Archival photos showing now-demolished buildings.
KathrynTomasek,.@footnotesrising raises Q of difference between way historians use texts--selecting salient lines--& digital textual methods #AHA2015 #s289
Carolyngian,"Smith on JPII 'superstar' in USA as Indiana Jones, virile magnetic moral leader to even nonCaths contra 1970s malaise #AHA2015 #acha25"
KingsleySteph,#s289 #aha2015 @MickiKaufman on incomplete data: Ask questions based on the current information that you have.
melissaterras,RT @MitchFraas One of my favorite historical visualizations. By @benmschmidt http://sappingattention.blogspot.com/2012/11/reading-digital-sources-case-study-in.html»___™ #s149 #AHA2015 pic.twitter.com/MsXyZzARxI
triplingual,#asch32 #AHA2015 @JLWeisenfeld also mapped one Easter Sunday a 3h Divinite parade route.
intersectionist,Glad to have caught Suzanne Marchand on origin of idea of cultural patrimony in Italy & Greece in early 19th c #AHA2015
ColdWarScience,"Ah, the perennial ? of footnotes/citations in trade history. Short answer: varies dramatically, but should look trade. #AHA2015 #s294"
triplingual,#asch32 #AHA2015 @JLWeisenfeld Splashy events were one way to xform Harlem into the Kingdom.
adamarenson,"Book $ in sales, not if read? Status symbil@once have a buzz? MT @ColdWarScience: explain giant, long trade books #AHA2015 #s294"
GuyEmersonMount,"Black suffering continues to function as fodder for white news consumers, liberal academics, and political pundates.  #aha2015 #FergusonAHA"
KathrynTomasek,.@MickiKaufman notes that for historians working on declassified docs sources are never complete #AHA2015 #s289
monicalmercado,Photos of Divinites marching in parades (I note: so many women occupying space) @JLWeisenfeld plots 3hr march on google map #AHA2015 #asch32
triplingual,#asch32 #AHA2015 @JLWeisenfeld Mapping allows shifting focus from Divine himself to workers of the mission.
amwhisnant,Q: Footnoting? Urmy tries to do what the book demands/author needs; @DavidEbershoff agrees/balancing reader w peer needs. #aha2015 #s294
GuyEmersonMount,"The commodification of black people continues through sociological statistics, news tropes, and riot porn. #FergusonAHA #aha2015 #Ferguson"
ColdWarScience,"Glad to hear openness from panel, but am curious to hear specific ex. of trade bk w/ methodological appendices, etc.? #AHA2015 #s294"
Carolyngian,"#AHA2015 #acha25 Strauss on Catholic hierarchy calling scientists to be saints in atomic age, like Louis for medieval monarchical age"
GuyEmersonMount,"In #Ferguson ""my syllabus jumped off the page.""  #aha2015 #FergusonAHA"
historybridge,Teachers talking shop and bridging the High School/College divide #AHA2015 pic.twitter.com/7QJB50262p
reginahiggins,"Always true, for all. __£@amwhisnant: Advice: ""write the book you'd want to read."" #aha2015 #s294__Ñ"
GuyEmersonMount,I agree. We must shift the conversation from individual actions to historically informed structural processes. #FergusonAHA #aha2015
kalanicraig,Q on ethical standards for Web-scraped data. @AOIR_org working on this (@ianmilligan1 guesses maybe 5-10 yrs to standard). #AHA2015 #s289
Carolyngian,"#AHA2015 #acha25 nuclear power as utopia hurt by 3 Mile Island, local priest gives last rights to congregation under disaster threat"
footnotesrising,"probably wasn't clear enough in my q, but what if your research q's are not based in an archive or corpus. how to do text viz? #AHA2015"
GuyEmersonMount,Our blacks are happy here was a common refrain from segregationists too. The 'our' reveals continued commodification #FergusonAHA #aha2015
KathrynTomasek,Really appreciating hearing @ianmilligan1 talk about ethics of  geocities & recalling many ethical Qs that community raised #AHA2015 #s289
Carolyngian,#AHA2015 Q&A: Goal of panel #acha25 to bring Catholic hist into dialogue w/ new scholarly focus on 1970s
triplingual,#asch32 #AHA2015 [More info on the Van Der Zee image of Daddy Grace at http://ecatalogue.art.yale.edu/detail.htm?objectId=78583»___™}
ColdWarScience,Now mktg. @WStrothman observes that perceived correlation between size of advance and mktg effort may not exist. #AHA2015 #s294
Carolyngian,"#AHA2015 #acha25 good question on role of army chaplains, caught between conscientious objectors, politics & faith."
ColdWarScience,"For @DavidEbershoff, academic professional cxns really important, for blurbs. Institutionally support is great, too. #AHA2015 #s294"
triplingual,"#asch32 #AHA2015 @JLWeisenfeld Wanting to work on Divinites interactions with other physically proximate Harlem religious orgs, but later."
monicalmercado,More to do: @JLWeisenfeld will consider interactions with nearby institutions--I spy St. Thomas the Apostle RCC! #asch32 #AHA2015
amwhisnant,Convo makes me queasy after @AVLJunction & my unsucc effort 2 find agent/pub 4 #BlueRidgeParkway hist children's pic book. #aha2015 #s294
ColdWarScience,"For issue of ""getting yourself booked,"" see the tweets in #ahamt #aha2015 #s294"
JenServenti,"#AHA2015 Thank you AHA! It was a great meeting. Remember, please contact me or my NEH colleagues with Qs about funding opps."
kalanicraig,"Q: What about ""final"" form of dataviz A: Medium of presentation frames aesthetic choices, interactive choices, sustainability #AHA2015 #s289"
Carolyngian,"#AHA2015 #acha25 conscience not just intelligence, though education is key, actors are white middleclass university men reading Aquinas"
triplingual,Now: Comment from @cdc29 #asch32 #AHA2015
ADMedievalist,So I am hanging around aimlessly till late this afternoon. @singingscholar or any other #twitterstorians still around? #aha2015
monicalmercado,"Panel comment from @cdc29 starts with ""Studs Lonigan"" (my favorite novel to teach in US Catholic History!) #aha2015 #asch32"
KathrynTomasek,.@ProfessMoravec publishes online #AHA2015 #s289
triplingual,#asch32 #AHA2015 @cdc29 kept thinking of Studs Lonergan and narrative conventions representing encounters w/Others of/in space.
